,anomaly_score
7830,0.2692160589695793
7831,0.2809900329044881
7832,0.23607115969453807
7833,0.20282001220093648
7834,0.22242045294252705
7835,0.15653130382505442
7836,0.331570910500843
7837,0.22531974435619082
7838,0.24917972923725065
7839,0.16801940561555656
7840,0.24207258804466011
7841,0.24192325477283178
7842,0.18035458127301834
7843,0.15921386120532216
7844,0.24795062544982388
7845,0.22663616197838457
7846,0.2908592544709402
7847,0.3361692420298963
7848,0.2636126145817973
7849,0.2658044607887701
7850,0.11959930156272132
7851,0.21102216655551276
7852,0.22427077595341338
7853,0.21395925626422213
7854,0.21224634844402335
7855,0.1452920740477341
7856,0.1574626523496651
7857,0.1683937529328151
7858,0.2877780916838346
7859,0.2646349687261418
7860,0.12997122865499883
7861,0.15111986314902698
7862,0.31435132915966923
7863,0.21985845906689416
7864,0.19552661483427636
7865,0.1788811220401224
7866,0.21394577719659463
7867,0.32745026860197024
7868,0.4275640121387776
7869,0.3557176449851368
7870,0.18496785953476538
7871,0.17752862211298817
7872,0.17721874876070315
7873,0.13671359167485744
7874,0.12437932690810968
7875,0.2286766414167754
7876,0.17291013281339337
7877,0.1496548975639087
7878,0.21820708514967607
7879,0.1732502785589229
7880,0.21867680053155925
7881,0.33965803871176026
7882,0.28731727640853144
7883,0.24707357023790186
7884,0.29328042410303073
7885,0.2563347205013068
7886,0.29693526614460897
7887,0.32319198627766366
7888,0.2631652658594861
7889,0.24381965061862415
7890,0.19067945722424606
7891,0.22818538164684815
7892,0.11665921150837903
7893,0.2061585601214297
7894,0.21286037826363968
7895,0.26809971876503214
7896,0.31427041389416843
7897,0.2641841328661918
7898,0.11855444523980582
7899,0.18176418843690317
7900,0.24356247963250138
7901,0.2623049400477685
7902,0.22114640250361806
7903,0.340735008636789
7904,0.31820961016341
7905,0.21152503736109823
7906,0.1412654489353486
7907,0.2743690967032869
7908,0.20849923210208715
7909,0.22249962170052828
7910,0.23196835996829668
7911,0.2059471244363874
7912,0.1825919269541015
7913,0.19848109877849057
7914,0.20576036867777994
7915,0.14561178319854418
7916,0.2206484851712575
7917,0.263939245239553
7918,0.25796855271722857
7919,0.2556785945502311
7920,0.26615034420755895
7921,0.18290591250995386
7922,0.2750301987698571
7923,0.20228974636520228
7924,0.1703506573941419
7925,0.13236484133916687
7926,0.17335085491002133
7927,0.1481657006707607
7928,0.21200661359367612
7929,0.2499160429622183
7930,0.19231895140857944
7931,0.3790474589498929
7932,0.2182071718822977
7933,0.17113142138407414
7934,0.21526033770153274
7935,0.17318976068004555
7936,0.15694139258337134
7937,0.18886884971141288
7938,0.14540179723135965
7939,0.16841353399126985
7940,0.15841705138488557
7941,0.30044915929822424
7942,0.3111526088444545
7943,0.2705837797447922
7944,0.2138374888637404
7945,0.21128383769048764
7946,0.1801061818387552
7947,0.2651617754439217
7948,0.20386490247508976
7949,0.19890160354747616
7950,0.1837320143523564
7951,0.11903843985510495
7952,0.2193110371613557
7953,0.16648993482472912
7954,0.2733482293623761
7955,0.2252689650387052
7956,0.2465558605876238
7957,0.15304389247167866
7958,0.22032059625387548
7959,0.15525305556221905
7960,0.19110546068026496
7961,0.148321963937814
7962,0.17020314422206098
7963,0.20362737071865136
7964,0.22836800440857125
7965,0.2835858582472982
7966,0.21277409160998986
7967,0.2540553898670379
7968,0.19013106938879357
7969,0.20937642430047146
7970,0.1940633860828861
7971,0.22436105285993696
7972,0.13056465166704742
7973,0.3294558343945018
7974,0.31733170986654247
7975,0.1832827066646628
7976,0.16568142606210182
7977,0.16619685160821918
7978,0.20259972419027888
7979,0.15061771263484547
7980,0.23573370882350506
7981,0.24429469237144155
7982,0.27317798535664206
7983,0.21963937351011453
7984,0.23467768941759143
7985,0.19538747070549406
7986,0.2139358390197339
7987,0.18938697386842465
7988,0.17294586188230524
7989,0.16979058651587775
7990,0.18756143321833132
7991,0.22497172683887579
7992,0.2420548284418733
7993,0.18045131325635916
7994,0.18698343610816076
7995,0.2734023152029277
7996,0.2060896492349712
7997,0.18003242993576796
7998,0.2444814992308388
7999,0.2541942878714928
8000,0.3071259535907696
8001,0.2638272445391775
8002,0.1472248796529382
8003,0.2444877069355957
8004,0.16276155125204333
8005,0.18161838699952884
8006,0.1431305723826008
8007,0.13657315998579203
8008,0.2843322533310641
8009,0.3084939154583627
8010,0.12929024592343874
8011,0.14926563349481847
8012,0.18624450288262104
8013,0.26544426390330583
8014,0.1385903836373042
8015,0.20528507215932904
8016,0.392493102657337
8017,0.4556344441494378
8018,0.27094833148367076
8019,0.27811934969806124
8020,0.23519900859680037
8021,0.24716422305514607
8022,0.13167954335741944
8023,0.28242992018644775
8024,0.33648552313631763
8025,0.15664289989417302
8026,0.18095606099112593
8027,0.18780144544633373
8028,0.22216260836338497
8029,0.1841397368646997
8030,0.2209238160839253
8031,0.15344949285580703
8032,0.25870621598561494
8033,0.2526002922370955
8034,0.3284016571698255
8035,0.14762846842148541
8036,0.1747831639729975
8037,0.32061528555708885
8038,0.14565518150580703
8039,0.16898782867021983
8040,0.3905770541011504
8041,0.1919847098206973
8042,0.21944716487343058
8043,0.17200349163469475
8044,0.1509724246187259
8045,0.1844751498014142
8046,0.1755914588452419
8047,0.24828215876931958
8048,0.2695070167172977
8049,0.24963559073553196
8050,0.29240585594182333
8051,0.1970234010691181
8052,0.1775828605911141
8053,0.2257321237281007
8054,0.18299159884936447
8055,0.274417952747233
8056,0.1947257373160587
8057,0.19562409693913682
8058,0.22130580639161307
8059,0.22927713068050803
8060,0.2200017917172366
8061,0.14656007797257095
8062,0.17439957322864846
8063,0.1459966437801698
8064,0.37749472221784963
8065,0.39119942941895086
8066,0.44483076938419097
8067,0.20158164150583038
8068,0.1984422317046443
8069,0.1884109354872338
8070,0.1695078070827137
8071,0.16499989127972306
8072,0.15434922457112157
8073,0.21773334189202304
8074,0.20499603565489288
8075,0.19288473777131498
8076,0.26094840761137117
8077,0.139145809959713
8078,0.19812494890533333
8079,0.17908910977405948
8080,0.2603133943820919
8081,0.18467932866386844
8082,0.1367419136016207
8083,0.2111812483350835
8084,0.30987649293222286
8085,0.2003837940199564
8086,0.16610452804760503
8087,0.14779049410294645
8088,0.1555718466850905
8089,0.18187355275282518
8090,0.14286472725831023
8091,0.1509221317694296
8092,0.11830429695201918
8093,0.2460465965935535
8094,0.29290676090974627
8095,0.1617022281719078
8096,0.18524357916954087
8097,0.14776125875854823
8098,0.1412082750627192
8099,0.16264328685718824
8100,0.18668070931844324
8101,0.1357841620405173
8102,0.13606382242401002
8103,0.16277458319419735
8104,0.20342481724240297
8105,0.15940663715696768
8106,0.23318641292384829
8107,0.22232422226751403
8108,0.3441013830736266
8109,0.2310073827653793
8110,0.13961411818978636
8111,0.24392437352639623
8112,0.25537606824199666
8113,0.2501638793279686
8114,0.184513729594067
8115,0.21061798279889465
8116,0.3976126675061956
8117,0.34726953030281404
8118,0.1887148590983167
8119,0.21589418194337273
8120,0.18380496677347377
8121,0.17802021998042394
8122,0.1934864679657142
8123,0.38481240176477083
8124,0.2379130751793267
8125,0.1752784691386347
8126,0.25392561503447975
8127,0.27315551483381995
8128,0.2626811567880952
8129,0.271216515950862
8130,0.15209010154213568
8131,0.23645723365341914
8132,0.21319374441455824
8133,0.17083875138807372
8134,0.20506710698834457
8135,0.14493972616726042
8136,0.34304452629489846
8137,0.2400235518564401
8138,0.23843023461310925
8139,0.21825390256401736
8140,0.19013244866386464
8141,0.2240777846562614
8142,0.17074955572217598
8143,0.19208311027783914
8144,0.15167267927983014
8145,0.17618054483411594
8146,0.17108885101662558
8147,0.14984910784351113
8148,0.3415019053380005
8149,0.29477214142894
8150,0.3513545812113274
8151,0.1918106517309187
8152,0.20161048303407186
8153,0.14650702849136532
8154,0.13330207292526047
8155,0.12006164835880104
8156,0.13196187496361975
8157,0.16091616980204093
8158,0.13111496942888518
8159,0.25923454210692853
8160,0.30125063033293253
8161,0.22226646029029212
8162,0.1473432749022675
8163,0.2162445946997604
8164,0.15763609199419032
8165,0.19067772325734905
8166,0.216501592939493
8167,0.1543254409155097
8168,0.1728160140785893
8169,0.31568166424258776
8170,0.22198804696964441
8171,0.16278846167369745
8172,0.2026592668028546
8173,0.15087957491715476
8174,0.1410263867624274
8175,0.12581481815811094
8176,0.20188361603347227
8177,0.22468898753066674
8178,0.15998603194083316
8179,0.37124994124071287
8180,0.15254983322762805
8181,0.1381770877598273
8182,0.22349322005196284
8183,0.17615543667081057
8184,0.17173356964235786
8185,0.21577800094296604
8186,0.14008809833185754
8187,0.2784460854930205
8188,0.240864210839208
8189,0.24390867525756016
8190,0.18546219525791208
8191,0.19961808392731362
8192,0.24709380873169595
8193,0.15227383515106835
8194,0.16085275540828467
8195,0.19961688156258317
8196,0.20127407558287347
8197,0.17483588996838262
8198,0.14975388396704106
8199,0.10397311560000838
8200,0.4136724800820797
8201,0.37006654549240314
8202,0.3903824780066913
8203,0.24315992503905695
8204,0.24677217133480492
8205,0.1706858514168737
8206,0.22761511909422155
8207,0.1717031307478953
8208,0.20549471888175674
8209,0.13455820493670578
8210,0.2147437190683846
8211,0.2728252445797057
8212,0.16863598067779373
8213,0.16979362485142743
8214,0.19255899791483555
8215,0.3476660811353067
8216,0.23157189949483337
8217,0.1984906325419765
8218,0.2693710338288228
8219,0.18927109461319938
8220,0.19296684335468695
8221,0.17787618291537308
8222,0.18261558386283477
8223,0.12330278384103899
8224,0.13607088420038815
8225,0.3291639907803978
8226,0.4361515974170996
8227,0.200046246491151
8228,0.2840294768240789
8229,0.16620663462847282
8230,0.14518344263784078
8231,0.17912726092369474
8232,0.18514758195094097
8233,0.17963075705654608
8234,0.19809101742815127
8235,0.15347805466647474
8236,0.181489355508482
8237,0.26977823407683094
8238,0.19534471954909022
8239,0.21772785711176865
8240,0.1146855045610773
8241,0.11373309041336226
8242,0.2394572274160099
8243,0.18281970251550356
8244,0.27460956981039814
8245,0.2133575436755994
8246,0.18232244106009657
8247,0.1761438929756819
8248,0.14997740102443047
8249,0.20347689032782323
8250,0.17928870901432786
8251,0.22556655250354618
8252,0.20671729782126586
8253,0.21883147723037077
8254,0.22658926483052425
8255,0.19183544808210906
8256,0.22552211700570785
8257,0.339889506146675
8258,0.23802174666265302
8259,0.11917163903869413
8260,0.16437290419601702
8261,0.166409709727908
8262,0.15400374940711956
8263,0.1598976533432639
8264,0.199577918798447
8265,0.1587011742554641
8266,0.10798098118664248
8267,0.10531807366378243
8268,0.11461857905537425
8269,0.12004453167383873
8270,0.3631895607101135
8271,0.30756490270737
8272,0.32530412544994014
8273,0.1983545476930373
8274,0.1852858511414746
8275,0.20850602710115118
8276,0.18760722525574922
8277,0.18848011658980174
8278,0.20063923993911353
8279,0.20343728128495916
8280,0.1822866132093015
8281,0.18650689549106797
8282,0.2610506155710426
8283,0.3204349363977489
8284,0.23601020282119495
8285,0.13857443601126407
8286,0.17682539680944337
8287,0.12537032238875406
8288,0.13513957404598714
8289,0.14175278381702483
8290,0.22683191268192052
8291,0.4264648350589799
8292,0.26281151403657
8293,0.3713027050414067
8294,0.1392043502504698
8295,0.20041945517592633
8296,0.17488795057146472
8297,0.14948202170352806
8298,0.14041970626918673
8299,0.15022516790630508
8300,0.15924909293477096
8301,0.1372225754035986
8302,0.21130416100214622
8303,0.22971303562002202
8304,0.3290303864013107
8305,0.24058548026906346
8306,0.2395585595858542
8307,0.19056422519172478
8308,0.18840284807603017
8309,0.24518712402174755
8310,0.23528966922273625
8311,0.30842478035385984
8312,0.18275714711910343
8313,0.20869039016601892
8314,0.26900752113152426
8315,0.28983401341677306
8316,0.31728479423388645
8317,0.21285859025472384
8318,0.2884042276598786
8319,0.16504922024972252
8320,0.14305685784796962
8321,0.2181889916236856
8322,0.25616524852727707
8323,0.251773747536677
8324,0.25416339081292455
8325,0.30468170499942526
8326,0.2179711490155465
8327,0.2830358140651493
8328,0.17819620193450783
8329,0.13281880044950012
8330,0.31567086394961325
8331,0.27870545118988976
8332,0.2092844112941113
8333,0.1843511955633817
8334,0.31781499698491833
8335,0.21273856996044269
8336,0.14143344736122587
8337,0.10481086721915503
8338,0.32484891241084496
8339,0.246916959697316
8340,0.27769116422796813
8341,0.28664375483912197
8342,0.17692426689257212
8343,0.1288565035151642
8344,0.1865327032959384
8345,0.2522016994737354
8346,0.15009205502763878
8347,0.16606244166181625
8348,0.11768454977647726
8349,0.15053540981567537
8350,0.23751305042325038
8351,0.1201825297253415
8352,0.18596685298585863
8353,0.27229847407264696
8354,0.20919362824623294
8355,0.20206979778028886
8356,0.15154124298940336
8357,0.12961312746019205
8358,0.268924234906849
8359,0.2751691062514865
8360,0.28738839954929324
8361,0.2457345844878816
8362,0.2048829444301669
8363,0.2076829666638027
8364,0.12540973306398087
8365,0.12850915738349256
8366,0.16299760384576867
8367,0.24755951010429933
8368,0.19191190887086615
8369,0.24336012225926545
8370,0.14249825445003222
8371,0.2781475795289325
8372,0.17969846805469344
8373,0.19810147634917738
8374,0.15727642367608313
8375,0.1879423999592605
8376,0.20083217919422425
8377,0.137850334125089
8378,0.1465561707792131
8379,0.30639969902303765
8380,0.2066971714421839
8381,0.1893528434737104
8382,0.1340193609012056
8383,0.20237245833074496
8384,0.22748738761275497
8385,0.1664096941414207
8386,0.14698523891445905
8387,0.21318783479842707
8388,0.10851240084049917
8389,0.1459552531138401
8390,0.12456740282700449
8391,0.10018734746700905
8392,0.10748373456535007
8393,0.1553441158394879
8394,0.1878906719588645
8395,0.10471879095166564
8396,0.17392473822940085
8397,0.12991196019772341
8398,0.16530526153740208
8399,0.10962013693614758
8400,0.16747950426859687
8401,0.20547677290253497
8402,0.23386769045686837
8403,0.08869688855719857
8404,0.1276620940942777
8405,0.14641553318148548
8406,0.09766131784724442
8407,0.11005145838458039
8408,0.07230735348785117
8409,0.10568818235429625
8410,0.11758514065817317
8411,0.10063820535549198
8412,0.13803845299242115
8413,0.19731611422388512
8414,0.08076088962217565
8415,0.11476345100603882
8416,0.11140832933103889
8417,0.15082940225456878
8418,0.17909124935341247
8419,0.12154240759044765
8420,0.1554549230997564
8421,0.13863183430865503
8422,0.11717069250204194
8423,0.17554131002334136
8424,0.09036419874898961
8425,0.1653457436167001
8426,0.08604503279794942
8427,0.1627937796027309
8428,0.0980404525175704
8429,0.12983357857657793
8430,0.17673634602164406
8431,0.2081710808700602
8432,0.1082694693242719
8433,0.2815926051751656
8434,0.15123747784597696
8435,0.1642877048708657
8436,0.15798626797671128
8437,0.19400988794344465
8438,0.29394886547607124
8439,0.2510446214203973
8440,0.40330314172524706
8441,0.1424843472899884
8442,0.20702151865222013
8443,0.11230957569851815
8444,0.12312518816680112
8445,0.16222972819404852
8446,0.25033846354636613
8447,0.1659168726121378
8448,0.2654464441122354
8449,0.18189318756702444
8450,0.25460059909229105
8451,0.1672333911421443
8452,0.298601157288611
8453,0.0891856068860588
8454,0.1269676505660379
8455,0.12395013214202595
8456,0.11323808592525855
8457,0.14787871121047935
8458,0.12594907729363286
8459,0.20245336261171232
8460,0.11993433527976985
8461,0.08624446284511758
8462,0.1392107668734453
8463,0.1377611825323154
8464,0.12833526859955474
8465,0.16493610290305982
8466,0.20058321810510574
8467,0.08923837220288529
8468,0.13394202640328576
8469,0.14497998330345885
8470,0.1725511342163382
8471,0.13116805573043333
8472,0.16341186081157227
8473,0.11160344413567021
8474,0.16600468233018295
8475,0.09686271354615046
8476,0.15681902440170428
8477,0.1112054192666783
8478,0.10886350150020066
8479,0.15839308449833586
8480,0.18997935988405523
8481,0.18465877674888734
8482,0.12996264855911846
8483,0.12648329889106422
8484,0.11324928826566108
8485,0.08711818884880847
8486,0.10572830595677163
8487,0.13173261398606134
8488,0.2113765664209565
8489,0.1155238726368237
8490,0.10870084695882025
8491,0.11326436634029168
8492,0.11790543693027974
8493,0.15288024623418112
8494,0.11860613572118893
8495,0.15851317838820422
8496,0.12481529709883979
8497,0.1625127282006979
8498,0.12455182885652868
8499,0.1305896352935299
8500,0.1596333601193033
8501,0.13601064300366256
8502,0.1493224949808346
8503,0.09777279211172958
8504,0.16110976031852126
8505,0.12576753512683003
8506,0.10438226745597602
8507,0.17078249908007836
8508,0.09850157094134299
8509,0.11477431279205101
8510,0.22409422281268634
8511,0.1425656033500938
8512,0.09744392941228439
8513,0.08952374368111052
8514,0.11583678273695583
8515,0.15779294538869504
8516,0.1430075740717464
8517,0.22741931540400318
8518,0.2177020588590332
8519,0.1362900648826526
8520,0.15927486674903052
8521,0.11582286082428664
8522,0.13922752346040226
8523,0.1800762010263316
8524,0.15677263501532235
8525,0.1404016453343639
8526,0.20172971896380554
8527,0.13105807855588897
8528,0.135635065653336
8529,0.1778841727504255
8530,0.09302619869882273
8531,0.12612998736544856
8532,0.21800677420129833
8533,0.1550921627052586
8534,0.16990664675628891
8535,0.17245258964367105
8536,0.0958351133094814
8537,0.16429080113711023
8538,0.16552539898982502
8539,0.27336101548653136
8540,0.3595615353759787
8541,0.2028183306080559
8542,0.2450386895991769
8543,0.19172474711098586
8544,0.2953271929484875
8545,0.21937613942952727
8546,0.249930256457867
8547,0.1934633343594419
8548,0.25024388963701627
8549,0.20156483891190513
8550,0.32295755063763015
8551,0.1443485211774483
8552,0.28774887102868424
8553,0.15745233112304613
8554,0.20288956622097704
8555,0.2355337143827163
8556,0.14534382796465586
8557,0.1440062015736645
8558,0.15314228415838468
8559,0.12067198375494705
8560,0.11440641030661644
8561,0.11455831857029554
8562,0.09199943876727883
8563,0.10368459094549942
8564,0.10635373308767476
8565,0.15298616116843505
8566,0.19343100553746773
8567,0.12036700982608473
8568,0.13309091647573584
8569,0.11208907573385832
8570,0.1905941424734448
8571,0.13053123588797355
8572,0.11436280950702174
8573,0.18567862043490982
8574,0.1655100451204804
8575,0.11106390302358798
8576,0.1773989092792589
8577,0.21663505837705338
8578,0.16100745444289793
8579,0.2416528826985389
8580,0.1667506761343324
8581,0.22294256681426095
8582,0.16157653301807512
8583,0.12304868965777539
8584,0.2017279432182944
8585,0.2017332609260884
8586,0.18633074214985298
8587,0.15034288138327212
8588,0.21754409153841056
8589,0.14291469895515457
8590,0.20160597837953223
8591,0.16468979693959024
8592,0.1441761125083408
8593,0.16654942641400453
8594,0.1291596246043642
8595,0.1695712359041154
8596,0.14681206458683524
8597,0.15763879818552445
8598,0.12555294396713726
8599,0.1496465046782509
8600,0.11801401477252615
8601,0.14300237377387875
8602,0.196507461787358
8603,0.09529269514439108
8604,0.1193085154153095
8605,0.11489120580054338
8606,0.12399715179742887
8607,0.09836688345648043
8608,0.1176884544859138
8609,0.10534900814284329
8610,0.13623276566741804
8611,0.09153744278188457
8612,0.1324244035911576
8613,0.11883967113090543
8614,0.09222425568906364
8615,0.13953064228881007
8616,0.14016626280119474
8617,0.1433829832249211
8618,0.15761461640611935
8619,0.19008020759880445
8620,0.10811058900450045
8621,0.17729882285193838
8622,0.12230762572177234
8623,0.1275772397166564
8624,0.13444302366658767
8625,0.14435561576642342
8626,0.10610667150192821
8627,0.116684178529832
8628,0.12122160230627557
8629,0.14163049025408167
8630,0.11234562040934533
8631,0.12678184567313222
8632,0.12056276427530371
8633,0.10895023880455379
8634,0.1791759310667902
8635,0.10385650153086641
8636,0.1246542937689977
8637,0.15559710666134322
8638,0.10753990376149566
8639,0.14022915569523045
8640,0.1239038675284854
8641,0.0851726266129415
8642,0.12395658842879653
8643,0.16878723938850035
8644,0.12662948314254996
8645,0.13623581221510528
8646,0.1455431041392659
8647,0.1513115061707801
8648,0.2490127423757778
8649,0.22582126079023757
8650,0.20097432341967558
8651,0.3533432395349919
8652,0.10304358911681447
8653,0.13939853014952672
8654,0.1381084203288508
8655,0.1697902207726647
8656,0.2051992552424794
8657,0.3503267746405795
8658,0.24715596565251935
8659,0.22799077059776204
8660,0.16446031512313292
8661,0.23653065811944288
8662,0.12882095547636574
8663,0.11177389013460551
8664,0.07762697443885619
8665,0.13232251633462672
8666,0.153576230444479
8667,0.1500645215335602
8668,0.09451450368961731
8669,0.13403912119433542
8670,0.14890518957323598
8671,0.12455430040983376
8672,0.10513787721770651
8673,0.14987789471715784
8674,0.10500061172296576
8675,0.12620121168539883
8676,0.14877851949079807
8677,0.1990946337990577
8678,0.21057706135491888
8679,0.15678625378997071
8680,0.21975950360254895
8681,0.1700276003079383
8682,0.19369964489934727
8683,0.16290055909546639
8684,0.11954760910840669
8685,0.1684096775567154
8686,0.12482846134897183
8687,0.10168143725587397
8688,0.14038715661832873
8689,0.15982033432885429
8690,0.11689007925652091
8691,0.1331237136083001
8692,0.16511678091409096
8693,0.1671226728878121
8694,0.21440266591372165
8695,0.09935663005333704
8696,0.1123019274442475
8697,0.08470674897327553
8698,0.14965805291488637
8699,0.14779380003711567
8700,0.13893574036091177
8701,0.14376168852133903
8702,0.14384743704963326
8703,0.15326613020295538
8704,0.16399012853457906
8705,0.1443808835352679
8706,0.14994570219010023
8707,0.11500944649230518
8708,0.16257863626079533
8709,0.15077378331457758
8710,0.14733496992799783
8711,0.22926233707774296
8712,0.2021121755571279
8713,0.10769904572578315
8714,0.14095416968687338
8715,0.11509230902703455
8716,0.13401295548198178
8717,0.13784416236652058
8718,0.1833909610296509
8719,0.10523410073363584
8720,0.1411105027764284
8721,0.2011941938458531
8722,0.12199860087904597
8723,0.14109665646011552
8724,0.11052327005246335
8725,0.16094237420510726
8726,0.15352036553340637
8727,0.12804966705563686
8728,0.09377863537659278
8729,0.15830380766603763
8730,0.18104892836479142
8731,0.14989294043326287
8732,0.13269731679895536
8733,0.14216413205012593
8734,0.15567797008854684
8735,0.23749781053746244
8736,0.19693451925831076
8737,0.23982403901610308
8738,0.20784615361269151
8739,0.2526997269184105
8740,0.24601023621944876
8741,0.17518320488943478
8742,0.2174538391800486
8743,0.19877814052342974
8744,0.24447782494357226
8745,0.2040713279091601
8746,0.12643675764834097
8747,0.17155191389625546
8748,0.17249887665657998
8749,0.16308702348433912
8750,0.1958649872806157
8751,0.20340505990426705
8752,0.2722019334951886
8753,0.20901867478876682
8754,0.12498681465895099
8755,0.25827622128733485
8756,0.11489172904232868
8757,0.11667632479856438
8758,0.1417265378585798
8759,0.16609031767692087
8760,0.13305310483329424
8761,0.1413254096142072
8762,0.10887304919232589
8763,0.24115418578737724
8764,0.21206724636072138
8765,0.1229117655296405
8766,0.2411077915043907
8767,0.1958684981407581
8768,0.1417684207633889
8769,0.1779458600997767
8770,0.14143387013132486
8771,0.12604572041185014
8772,0.17085390939571293
8773,0.1466588838890593
8774,0.12774972188048378
8775,0.12955592454354783
8776,0.10804817073497505
8777,0.18222017450332767
8778,0.13959053012822437
8779,0.13642355542435775
8780,0.1806760892406184
8781,0.2087352109368112
8782,0.1876261387112516
8783,0.1495825983602316
8784,0.13540792087490786
8785,0.12049197942748423
8786,0.1266744945245702
8787,0.13243994170216308
8788,0.12285758219683482
8789,0.15013157759959728
8790,0.16143768551825638
8791,0.14969772966607925
8792,0.09119756372687685
8793,0.12803845694231294
8794,0.17931472873341095
8795,0.18047251932712965
8796,0.19463125813319002
8797,0.22212385410875432
8798,0.2157421772199839
8799,0.11966207055454864
8800,0.1779537884571438
8801,0.14868675607069431
8802,0.17769058867817075
8803,0.14885622875292864
8804,0.08772922574455827
8805,0.11491819898746047
8806,0.1718608673595382
8807,0.11878628318252472
8808,0.23326123699267937
8809,0.1655605236486128
8810,0.20024099834852768
8811,0.15738571080686115
8812,0.1999347518338324
8813,0.19770061969762026
8814,0.10568923800859234
8815,0.14063337064925496
8816,0.15410237151376446
8817,0.12778506015751112
8818,0.12984042055722214
8819,0.14547021504937555
8820,0.10079987337893812
8821,0.10533306390850741
8822,0.12318153607906465
8823,0.13751383526299976
8824,0.10409680924719543
8825,0.1451188485869207
8826,0.10586576307249285
8827,0.15663795851833395
8828,0.10286241264477101
8829,0.13745249224175204
8830,0.13561594936409382
8831,0.11317346466987871
8832,0.12084887132703873
8833,0.1384668218497221
8834,0.13467103708924275
8835,0.12187211056491683
8836,0.17481372841484114
8837,0.11561691525616571
8838,0.19302332502923053
8839,0.13910844457245602
8840,0.13422999572128258
8841,0.1787087675398606
8842,0.18943847283794107
8843,0.11141733881969736
8844,0.12299146402618921
8845,0.1313972175240739
8846,0.14832094335498422
8847,0.15080389652970455
8848,0.12371392308829544
8849,0.15770996433180762
8850,0.16692201880231983
8851,0.12970480450487826
8852,0.12966970588216278
8853,0.17016578365869894
8854,0.20158747073585687
8855,0.1272771260619422
8856,0.1502669392781365
8857,0.15710341094806818
8858,0.13009284168953564
8859,0.10458653809802268
8860,0.15946876083855002
8861,0.1199838077313865
8862,0.13712210326241742
8863,0.19553672341372502
8864,0.16221034748913718
8865,0.07140234626304806
8866,0.265844713791457
8867,0.20216950570092335
8868,0.26514018248529575
8869,0.1787415526858332
8870,0.14319434536650566
8871,0.25290549363362635
8872,0.15848671639440604
8873,0.22648721080845352
8874,0.14243354609207334
8875,0.13237206120758532
8876,0.19147999777873712
8877,0.13927096138575412
8878,0.12707805528872484
8879,0.1332135294232194
8880,0.21367502020527385
8881,0.1462118051312571
8882,0.2247172819553166
8883,0.14409156140442858
8884,0.19138911522240262
8885,0.1568489890450117
8886,0.1518446265743164
8887,0.1505576939647441
8888,0.14936140297489892
8889,0.27123992665001784
8890,0.2316751782321974
8891,0.26569219333756666
8892,0.3261127519870652
8893,0.12669698893711384
8894,0.11827958737346167
8895,0.12711323419553683
8896,0.17505264021013875
8897,0.11568003755496717
8898,0.1134906473316706
8899,0.1624703673157358
8900,0.08605309446682058
8901,0.11445056000684654
8902,0.10688612317741975
8903,0.09956429916682946
8904,0.1285773287253993
8905,0.10708850078019029
8906,0.14828675907385866
8907,0.12059153079720068
8908,0.13594847797244874
8909,0.15699304800390138
8910,0.26136750950481036
8911,0.19532073589059426
8912,0.16952690530551873
8913,0.17822817351994982
8914,0.14668007015640455
8915,0.13069853802434872
8916,0.1301649312012221
8917,0.17620455947153713
8918,0.17160157452201283
8919,0.2150495338946828
8920,0.2655994651586919
8921,0.13167537780625155
8922,0.22208401274517958
8923,0.15344337573353267
8924,0.15572798319304898
8925,0.2558753626660656
8926,0.12213350890597566
8927,0.15394006947678096
8928,0.1490104395849972
8929,0.269197461500366
8930,0.2313721441556595
8931,0.26522717083117286
8932,0.13151890208790715
8933,0.2896503367219365
8934,0.12961189647584176
8935,0.20877403196475947
8936,0.17197089066256638
8937,0.19767846828415106
8938,0.16465251560226185
8939,0.1429679303436816
8940,0.11285774070985333
8941,0.14779642127378803
8942,0.1964355504365637
8943,0.09659777832973412
8944,0.15558086001033733
8945,0.12801515128735427
8946,0.07280277457098554
8947,0.15705000654653548
8948,0.13315687838926216
8949,0.1619063669889596
8950,0.1203702233587653
8951,0.11827424116720443
8952,0.15153437742122045
8953,0.12326352396155912
8954,0.12010368931406332
8955,0.13858543437168008
8956,0.13978312820587438
8957,0.11712853645155161
8958,0.17810479456274764
8959,0.19490930037405843
8960,0.14008321868222015
8961,0.12047978087035725
8962,0.14048865541037958
8963,0.14698483358805253
8964,0.12027208153259389
8965,0.15071111534836873
8966,0.14648207480337394
8967,0.13837173337746744
8968,0.10576895689621929
8969,0.1496946623182887
8970,0.14416368410191932
8971,0.15344926196662095
8972,0.1566979343594398
8973,0.13799962171023103
8974,0.16642941070921413
8975,0.1767484930688742
8976,0.12368472213970508
8977,0.16200192391386525
8978,0.15795442789238734
8979,0.18500022514498965
8980,0.1639808403883571
8981,0.16887452454470392
8982,0.16704492906282528
8983,0.20195111048721026
8984,0.18659908059637909
8985,0.1377115778146787
8986,0.1735915191854302
8987,0.15900658260301093
8988,0.18886424066286306
8989,0.1495675674963664
8990,0.21072083342447265
8991,0.19214093254054904
8992,0.2195645549609974
8993,0.18523545991656842
8994,0.26913615925936873
8995,0.21765511449229608
8996,0.20834266456612613
8997,0.25941440249978204
